campana;provincia;tipo_tabaco;clase_comercial;es_total_clase;volumen_kg;pagina_origen
2018/2019;SALTA;VIRGINIA;T1L;False;27.0;7
2018/2019;JUJUY;VIRGINIA;B1F;False;7855528.0;7
2018/2019;SALTA;VIRGINIA;B1F;False;12100889.0;7
2018/2019;TUCUMAN;VIRGINIA;B1F;False;2449.0;7
2018/2019;JUJUY;VIRGINIA;B1L;False;110112.0;7
2018/2019;SALTA;VIRGINIA;B1L;False;96810.0;7
2018/2019;TUCUMAN;VIRGINIA;B1L;False;33.0;7
2018/2019;JUJUY;VIRGINIA;C1F;False;2980485.0;7
2018/2019;SALTA;VIRGINIA;C1F;False;3273134.0;7
2018/2019;TUCUMAN;VIRGINIA;C1F;False;236.0;7
2018/2019;JUJUY;VIRGINIA;C1L;False;527652.0;7
2018/2019;SALTA;VIRGINIA;C1L;False;124578.0;7
2018/2019;TUCUMAN;VIRGINIA;C1L;False;205.0;7
2018/2019;JUJUY;VIRGINIA;X1F;False;955560.0;7
2018/2019;SALTA;VIRGINIA;X1F;False;1550854.0;7
2018/2019;JUJUY;VIRGINIA;X1L;False;247761.0;7
2018/2019;SALTA;VIRGINIA;X1L;False;103533.0;7
2018/2019;JUJUY;VIRGINIA;T2KL;False;33.0;7
2018/2019;JUJUY;VIRGINIA;T2KF;False;100.0;7
2018/2019;JUJUY;VIRGINIA;B2F;False;2343789.0;7
2018/2019;SALTA;VIRGINIA;B2F;False;2951939.0;7
2018/2019;TUCUMAN;VIRGINIA;B2F;False;913.0;7
2018/2019;JUJUY;VIRGINIA;B2L;False;139897.0;7
2018/2019;SALTA;VIRGINIA;B2L;False;25398.0;7
2018/2019;JUJUY;VIRGINIA;B2KL;False;193729.0;7
2018/2019;SALTA;VIRGINIA;B2KL;False;46307.0;7
2018/2019;JUJUY;VIRGINIA;B2KF;False;654590.0;7
2018/2019;SALTA;VIRGINIA;B2KF;False;76155.0;7
2018/2019;JUJUY;VIRGINIA;C2F;False;1459329.0;7
2018/2019;SALTA;VIRGINIA;C2F;False;897860.0;7
2018/2019;TUCUMAN;VIRGINIA;C2F;False;431.0;7
2018/2019;JUJUY;VIRGINIA;C2L;False;396778.0;7
2018/2019;SALTA;VIRGINIA;C2L;False;37022.0;7
2018/2019;TUCUMAN;VIRGINIA;C2L;False;105.0;7
2018/2019;JUJUY;VIRGINIA;C2K;False;781586.0;7
2018/2019;SALTA;VIRGINIA;C2K;False;33082.0;7
2018/2019;JUJUY;VIRGINIA;X2F;False;812533.0;7
2018/2019;SALTA;VIRGINIA;X2F;False;672009.0;7
2018/2019;TUCUMAN;VIRGINIA;X2F;False;480.0;7
2018/2019;JUJUY;VIRGINIA;X2L;False;338160.0;7
2018/2019;SALTA;VIRGINIA;X2L;False;43143.0;7
2018/2019;TUCUMAN;VIRGINIA;X2L;False;18.0;7
2018/2019;JUJUY;VIRGINIA;X2K;False;4929.0;7
2018/2019;SALTA;VIRGINIA;X2K;False;1864.0;7
2018/2019;JUJUY;VIRGINIA;B3F;False;2188812.0;7
2018/2019;SALTA;VIRGINIA;B3F;False;2723809.0;7
2018/2019;TUCUMAN;VIRGINIA;B3F;False;952.0;7
2018/2019;JUJUY;VIRGINIA;B3L;False;650987.0;7
2018/2019;SALTA;VIRGINIA;B3L;False;70536.0;7
2018/2019;JUJUY;VIRGINIA;B3KL;False;195776.0;7
2018/2019;SALTA;VIRGINIA;B3KL;False;72838.0;7
2018/2019;JUJUY;VIRGINIA;B3KF;False;146507.0;7
2018/2019;SALTA;VIRGINIA;B3KF;False;27888.0;7
2018/2019;JUJUY;VIRGINIA;C3F;False;1508186.0;7
2018/2019;SALTA;VIRGINIA;C3F;False;943308.0;7
2018/2019;TUCUMAN;VIRGINIA;C3F;False;1212.0;7
2018/2019;JUJUY;VIRGINIA;C3L;False;583042.0;7
2018/2019;SALTA;VIRGINIA;C3L;False;97137.0;7
2018/2019;TUCUMAN;VIRGINIA;C3L;False;62.0;7
2018/2019;JUJUY;VIRGINIA;C3K;False;251650.0;7
2018/2019;SALTA;VIRGINIA;C3K;False;222413.0;7
2018/2019;JUJUY;VIRGINIA;X3F;False;1289671.0;7
2018/2019;SALTA;VIRGINIA;X3F;False;771140.0;7
2018/2019;TUCUMAN;VIRGINIA;X3F;False;342.0;7
2018/2019;JUJUY;VIRGINIA;X3L;False;356851.0;7
2018/2019;SALTA;VIRGINIA;X3L;False;80912.0;7
2018/2019;JUJUY;VIRGINIA;X3K;False;402328.0;7
2018/2019;SALTA;VIRGINIA;X3K;False;210718.0;7
2018/2019;JUJUY;VIRGINIA;B4F;False;1426502.0;7
2018/2019;SALTA;VIRGINIA;B4F;False;1337112.0;7
2018/2019;TUCUMAN;VIRGINIA;B4F;False;354.0;7
2018/2019;JUJUY;VIRGINIA;B4L;False;317200.0;7
2018/2019;SALTA;VIRGINIA;B4L;False;95975.0;7
2018/2019;JUJUY;VIRGINIA;C4F;False;1062431.0;7
2018/2019;SALTA;VIRGINIA;C4F;False;296662.0;7
2018/2019;TUCUMAN;VIRGINIA;C4F;False;783.0;7
2018/2019;JUJUY;VIRGINIA;C4L;False;575313.0;7
2018/2019;SALTA;VIRGINIA;C4L;False;433485.0;7
2018/2019;JUJUY;VIRGINIA;X4F;False;866733.0;7
2018/2019;SALTA;VIRGINIA;X4F;False;415656.0;7
2018/2019;TUCUMAN;VIRGINIA;X4F;False;1129.0;7
2018/2019;JUJUY;VIRGINIA;X4L;False;412541.0;7
2018/2019;SALTA;VIRGINIA;X4L;False;403593.0;7
2018/2019;JUJUY;VIRGINIA;NVX;False;20108.0;7
2018/2019;SALTA;VIRGINIA;NVX;False;51967.0;7
2018/2019;JUJUY;VIRGINIA;NVC;False;46258.0;7
2018/2019;SALTA;VIRGINIA;NVC;False;82354.0;7
2018/2019;JUJUY;VIRGINIA;NVB;False;68598.0;7
2018/2019;SALTA;VIRGINIA;NVB;False;248524.0;7
2018/2019;JUJUY;VIRGINIA;N5K;False;9676.0;7
2018/2019;SALTA;VIRGINIA;N5K;False;196.0;7
2018/2019;JUJUY;VIRGINIA;N5X;False;349104.0;7
2018/2019;SALTA;VIRGINIA;N5X;False;350476.0;7
2018/2019;JUJUY;VIRGINIA;N5C;False;694986.0;7
2018/2019;SALTA;VIRGINIA;N5C;False;542087.0;7
2018/2019;JUJUY;VIRGINIA;N5B;False;474429.0;7
2018/2019;SALTA;VIRGINIA;N5B;False;680113.0;7
2018/2019;CHACO;VIRGINIA;T1F;False;1326.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;T1F;False;1326.0;8
2018/2019;CHACO;VIRGINIA;T1L;False;35.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;T1L;False;62.0;8
2018/2019;MISIONES;VIRGINIA;B1F;False;4011.0;8
2018/2019;CHACO;VIRGINIA;B1F;False;61853.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;B1F;False;20024730.0;8
2018/2019;MISIONES;VIRGINIA;B1L;False;182.0;8
2018/2019;CHACO;VIRGINIA;B1L;False;2629.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;B1L;False;209766.0;8
2018/2019;MISIONES;VIRGINIA;C1F;False;1197.0;8
2018/2019;CHACO;VIRGINIA;C1F;False;137070.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;C1F;False;6392122.0;8
2018/2019;MISIONES;VIRGINIA;C1L;False;568.0;8
2018/2019;CHACO;VIRGINIA;C1L;False;18047.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;C1L;False;671050.0;8
2018/2019;CHACO;VIRGINIA;X1F;False;10792.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;X1F;False;2517206.0;8
2018/2019;CHACO;VIRGINIA;X1L;False;26336.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;X1L;False;377630.0;8
2018/2019;CHACO;VIRGINIA;T2F;False;620.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;T2F;False;620.0;8
2018/2019;CHACO;VIRGINIA;T2L;False;35.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;T2L;False;35.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;T2KL;False;33.0;8
2018/2019;CHACO;VIRGINIA;T2KF;False;48.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;T2KF;False;148.0;8
2018/2019;MISIONES;VIRGINIA;B2F;False;1098.0;8
2018/2019;CHACO;VIRGINIA;B2F;False;27701.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;B2F;False;5325440.0;8
2018/2019;CHACO;VIRGINIA;B2L;False;683.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;B2L;False;165978.0;8
2018/2019;CHACO;VIRGINIA;B2KL;False;252.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;B2KL;False;240288.0;8
2018/2019;CHACO;VIRGINIA;B2KF;False;9615.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;B2KF;False;740360.0;8
2018/2019;MISIONES;VIRGINIA;C2F;False;1105.0;8
2018/2019;CHACO;VIRGINIA;C2F;False;48068.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;C2F;False;2406793.0;8
2018/2019;MISIONES;VIRGINIA;C2L;False;122.0;8
2018/2019;CHACO;VIRGINIA;C2L;False;3208.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;C2L;False;437235.0;8
2018/2019;CHACO;VIRGINIA;C2K;False;5784.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;C2K;False;820452.0;8
2018/2019;MISIONES;VIRGINIA;X2F;False;643.0;8
2018/2019;CHACO;VIRGINIA;X2F;False;2496.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;X2F;False;1488161.0;8
2018/2019;MISIONES;VIRGINIA;X2L;False;194.0;8
2018/2019;CHACO;VIRGINIA;X2L;False;9372.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;X2L;False;390887.0;8
2018/2019;CHACO;VIRGINIA;X2K;False;238.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;X2K;False;7031.0;8
2018/2019;MISIONES;VIRGINIA;B3F;False;375.0;8
2018/2019;CHACO;VIRGINIA;B3F;False;15236.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;B3F;False;4929184.0;8
2018/2019;CHACO;VIRGINIA;B3L;False;600.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;B3L;False;722123.0;8
2018/2019;CHACO;VIRGINIA;B3KL;False;190.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;B3KL;False;268804.0;8
2018/2019;CHACO;VIRGINIA;B3KF;False;2959.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;B3KF;False;177354.0;8
2018/2019;MISIONES;VIRGINIA;C3F;False;1747.0;8
2018/2019;CHACO;VIRGINIA;C3F;False;34422.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;C3F;False;2488875.0;8
2018/2019;MISIONES;VIRGINIA;C3L;False;35.0;8
2018/2019;CHACO;VIRGINIA;C3L;False;2577.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;C3L;False;682853.0;8
2018/2019;CHACO;VIRGINIA;C3K;False;3521.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;C3K;False;477584.0;8
2018/2019;MISIONES;VIRGINIA;X3F;False;344.0;8
2018/2019;CHACO;VIRGINIA;X3F;False;2006.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;X3F;False;2063503.0;8
2018/2019;CHACO;VIRGINIA;X3L;False;6617.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;X3L;False;444380.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;X3K;False;613046.0;8
2018/2019;MISIONES;VIRGINIA;B4F;False;22.0;8
2018/2019;CHACO;VIRGINIA;B4F;False;11445.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;B4F;False;2775435.0;8
2018/2019;CHACO;VIRGINIA;B4L;False;576.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;B4L;False;413751.0;8
2018/2019;MISIONES;VIRGINIA;C4F;False;778.0;8
2018/2019;CHACO;VIRGINIA;C4F;False;24212.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;C4F;False;1384866.0;8
2018/2019;CHACO;VIRGINIA;C4L;False;4492.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;C4L;False;1013290.0;8
2018/2019;MISIONES;VIRGINIA;X4F;False;469.0;8
2018/2019;CHACO;VIRGINIA;X4F;False;583.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;X4F;False;1284570.0;8
2018/2019;CHACO;VIRGINIA;X4L;False;7077.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;X4L;False;823211.0;8
2018/2019;CHACO;VIRGINIA;NVX;False;83.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;NVX;False;72158.0;8
2018/2019;CHACO;VIRGINIA;NVC;False;4267.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;NVC;False;132879.0;8
2018/2019;CHACO;VIRGINIA;NVB;False;1190.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;NVB;False;318312.0;8
2018/2019;CHACO;VIRGINIA;N5K;False;719.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;N5K;False;10591.0;8
2018/2019;CHACO;VIRGINIA;N5X;False;3943.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;N5X;False;703523.0;8
2018/2019;CHACO;VIRGINIA;N5C;False;15721.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;N5C;False;1252794.0;8
2018/2019;CHACO;VIRGINIA;N5B;False;2736.0;8
2018/2019;TOTAL_NACIONAL;VIRGINIA;N5B;False;1157278.0;8
2018/2019;MISIONES;BURLEY;T1F;False;299379.0;9
2018/2019;TUCUMAN;BURLEY;T1F;False;30514.0;9
2018/2019;CATAMARCA;BURLEY;T1F;False;6916.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;T1F;False;336809.0;9
2018/2019;MISIONES;BURLEY;T1FR;False;1422166.0;9
2018/2019;TUCUMAN;BURLEY;T1FR;False;21879.0;9
2018/2019;CATAMARCA;BURLEY;T1FR;False;720.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;T1FR;False;1444765.0;9
2018/2019;MISIONES;BURLEY;B1F;False;2185480.0;9
2018/2019;TUCUMAN;BURLEY;B1F;False;379886.0;9
2018/2019;CATAMARCA;BURLEY;B1F;False;64893.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;B1F;False;2630259.0;9
2018/2019;MISIONES;BURLEY;B1FR;False;3861547.0;9
2018/2019;TUCUMAN;BURLEY;B1FR;False;114439.0;9
2018/2019;CATAMARCA;BURLEY;B1FR;False;14737.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;B1FR;False;3990723.0;9
2018/2019;MISIONES;BURLEY;C1L;False;2559106.0;9
2018/2019;TUCUMAN;BURLEY;C1L;False;428678.0;9
2018/2019;CATAMARCA;BURLEY;C1L;False;63935.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;C1L;False;3051719.0;9
2018/2019;MISIONES;BURLEY;C1F;False;2594190.0;9
2018/2019;TUCUMAN;BURLEY;C1F;False;349284.0;9
2018/2019;CATAMARCA;BURLEY;C1F;False;51404.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;C1F;False;2994878.0;9
2018/2019;MISIONES;BURLEY;X1L;False;785003.0;9
2018/2019;TUCUMAN;BURLEY;X1L;False;202120.0;9
2018/2019;CATAMARCA;BURLEY;X1L;False;25849.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;X1L;False;1012972.0;9
2018/2019;MISIONES;BURLEY;X1F;False;138831.0;9
2018/2019;TUCUMAN;BURLEY;X1F;False;79619.0;9
2018/2019;CATAMARCA;BURLEY;X1F;False;13983.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;X1F;False;232433.0;9
2018/2019;MISIONES;BURLEY;T2F;False;253555.0;9
2018/2019;TUCUMAN;BURLEY;T2F;False;55372.0;9
2018/2019;CATAMARCA;BURLEY;T2F;False;8680.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;T2F;False;317607.0;9
2018/2019;MISIONES;BURLEY;T2FR;False;1707962.0;9
2018/2019;TUCUMAN;BURLEY;T2FR;False;61094.0;9
2018/2019;CATAMARCA;BURLEY;T2FR;False;3389.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;T2FR;False;1772445.0;9
2018/2019;MISIONES;BURLEY;B2F;False;876730.0;9
2018/2019;TUCUMAN;BURLEY;B2F;False;338594.0;9
2018/2019;CATAMARCA;BURLEY;B2F;False;57574.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;B2F;False;1272898.0;9
2018/2019;MISIONES;BURLEY;B2FR;False;4395991.0;9
2018/2019;TUCUMAN;BURLEY;B2FR;False;310862.0;9
2018/2019;CATAMARCA;BURLEY;B2FR;False;39075.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;B2FR;False;4745928.0;9
2018/2019;MISIONES;BURLEY;C2L;False;2709562.0;9
2018/2019;TUCUMAN;BURLEY;C2L;False;341224.0;9
2018/2019;CATAMARCA;BURLEY;C2L;False;43537.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;C2L;False;3094323.0;9
2018/2019;MISIONES;BURLEY;C2F;False;1521269.0;9
2018/2019;TUCUMAN;BURLEY;C2F;False;385744.0;9
2018/2019;CATAMARCA;BURLEY;C2F;False;53259.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;C2F;False;1960272.0;9
2018/2019;MISIONES;BURLEY;X2L;False;1808610.0;9
2018/2019;TUCUMAN;BURLEY;X2L;False;729043.0;9
2018/2019;CATAMARCA;BURLEY;X2L;False;67638.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;X2L;False;2605291.0;9
2018/2019;MISIONES;BURLEY;X2F;False;635916.0;9
2018/2019;TUCUMAN;BURLEY;X2F;False;111661.0;9
2018/2019;CATAMARCA;BURLEY;X2F;False;15467.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;X2F;False;763044.0;9
2018/2019;MISIONES;BURLEY;T3K;False;149159.0;9
2018/2019;TUCUMAN;BURLEY;T3K;False;1007.0;9
2018/2019;CATAMARCA;BURLEY;T3K;False;455.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;T3K;False;150621.0;9
2018/2019;MISIONES;BURLEY;C3L;False;1583313.0;9
2018/2019;TUCUMAN;BURLEY;C3L;False;361661.0;9
2018/2019;CATAMARCA;BURLEY;C3L;False;37078.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;C3L;False;1982052.0;9
2018/2019;MISIONES;BURLEY;C3F;False;1174623.0;9
2018/2019;TUCUMAN;BURLEY;C3F;False;288409.0;9
2018/2019;CATAMARCA;BURLEY;C3F;False;31056.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;C3F;False;1494088.0;9
2018/2019;MISIONES;BURLEY;C3K;False;80199.0;9
2018/2019;TUCUMAN;BURLEY;C3K;False;6618.0;9
2018/2019;CATAMARCA;BURLEY;C3K;False;2118.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;C3K;False;88935.0;9
2018/2019;MISIONES;BURLEY;X3K;False;128376.0;9
2018/2019;TUCUMAN;BURLEY;X3K;False;22171.0;9
2018/2019;CATAMARCA;BURLEY;X3K;False;770.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;X3K;False;151317.0;9
2018/2019;MISIONES;BURLEY;B3F;False;431373.0;9
2018/2019;TUCUMAN;BURLEY;B3F;False;242096.0;9
2018/2019;CATAMARCA;BURLEY;B3F;False;9262.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;B3F;False;682731.0;9
2018/2019;MISIONES;BURLEY;B3FR;False;1271604.0;9
2018/2019;TUCUMAN;BURLEY;B3FR;False;191770.0;9
2018/2019;CATAMARCA;BURLEY;B3FR;False;11754.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;B3FR;False;1475128.0;9
2018/2019;MISIONES;BURLEY;B3K;False;69595.0;9
2018/2019;TUCUMAN;BURLEY;B3K;False;1146.0;9
2018/2019;CATAMARCA;BURLEY;B3K;False;627.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;B3K;False;71368.0;9
2018/2019;MISIONES;BURLEY;NG;False;5895.0;9
2018/2019;TUCUMAN;BURLEY;NG;False;230.0;9
2018/2019;CATAMARCA;BURLEY;NG;False;404.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;NG;False;6529.0;9
2018/2019;MISIONES;BURLEY;NX;False;364128.0;9
2018/2019;TUCUMAN;BURLEY;NX;False;20564.0;9
2018/2019;CATAMARCA;BURLEY;NX;False;919.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;NX;False;385611.0;9
2018/2019;MISIONES;BURLEY;NB;False;15841.0;9
2018/2019;TUCUMAN;BURLEY;NB;False;91.0;9
2018/2019;TOTAL_NACIONAL;BURLEY;NB;False;15932.0;9
2018/2019;MISIONES;CR. MISIONERO;B1;False;92003.0;10
2018/2019;MISIONES;CR. MISIONERO;B1;False;18941.0;10
2018/2019;MISIONES;CR. MISIONERO;B1;False;110944.0;10
2018/2019;MISIONES;CR. MISIONERO;B2;False;33076.0;10
2018/2019;MISIONES;CR. MISIONERO;B2;False;9987.0;10
2018/2019;MISIONES;CR. MISIONERO;B2;False;43063.0;10
2018/2019;TUCUMAN;CR. ARGENTINO;B3;False;2230.0;10
2018/2019;CATAMARCA;CR. ARGENTINO;B3;False;525.0;10
2018/2019;TOTAL_NACIONAL;CR. ARGENTINO;B3;False;2755.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;C1;False;11703.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;C1;False;2322.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;C1;False;14025.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;C2;False;27763.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;C2;False;8425.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;C2;False;36188.0;10
2018/2019;TUCUMAN;CR. ARGENTINO;T2;False;10731.0;10
2018/2019;CATAMARCA;CR. ARGENTINO;T2;False;14123.0;10
2018/2019;TUCUMAN;CR. ARGENTINO;T4;False;666.0;10
2018/2019;CATAMARCA;CR. ARGENTINO;T4;False;1138.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;X2;False;26883.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;X2;False;33993.0;10
2018/2019;TUCUMAN;CR. ARGENTINO;X4;False;319.0;10
2018/2019;CATAMARCA;CR. ARGENTINO;X4;False;319.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;C1;False;122146.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;C1;False;9074.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;C1;False;1163.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;C1;False;132383.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;C2;False;63152.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;C2;False;14619.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;C2;False;2060.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;C2;False;79831.0;10
2018/2019;MISIONES;CR. MISIONERO;B1;False;174634.0;10
2018/2019;MISIONES;CR. MISIONERO;B1;False;14089.0;10
2018/2019;MISIONES;CR. MISIONERO;B1;False;1987.0;10
2018/2019;MISIONES;CR. MISIONERO;B1;False;190710.0;10
2018/2019;MISIONES;CR. MISIONERO;B2;False;84103.0;10
2018/2019;MISIONES;CR. MISIONERO;B2;False;14537.0;10
2018/2019;MISIONES;CR. MISIONERO;B2;False;2252.0;10
2018/2019;MISIONES;CR. MISIONERO;B2;False;100892.0;10
2018/2019;MISIONES;CR. MISIONERO;T1;False;57104.0;10
2018/2019;MISIONES;CR. MISIONERO;T1;False;3243.0;10
2018/2019;MISIONES;CR. MISIONERO;T1;False;440.0;10
2018/2019;MISIONES;CR. MISIONERO;T1;False;60787.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;X1;False;67753.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;X1;False;1597.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;X1;False;333.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;X1;False;69683.0;10
2018/2019;MISIONES;CR. MISIONERO;N4;False;28277.0;10
2018/2019;MISIONES;CR. MISIONERO;N5;False;260.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;C1;False;463855.0;10
2018/2019;CHACO;CR. CHAQUEÑO;CH1;False;369382.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;C2;False;71808.0;10
2018/2019;CHACO;CR. CHAQUEÑO;CH2;False;136904.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;C3;False;46724.0;10
2018/2019;CHACO;CR. CHAQUEÑO;CH3;False;28286.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;X1;False;88204.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;X2;False;33361.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;T;False;32689.0;10
2018/2019;CORRIENTES;CR. CORRENTINO;N;False;586.0;10
2019/2020;SALTA;VIRGINIA;T1F;False;42.0;7
2019/2020;JUJUY;VIRGINIA;B1F;False;8309166.0;7
2019/2020;SALTA;VIRGINIA;B1F;False;10849531.0;7
2019/2020;TUCUMAN;VIRGINIA;B1F;False;12222.0;7
2019/2020;JUJUY;VIRGINIA;B1L;False;70113.0;7
2019/2020;SALTA;VIRGINIA;B1L;False;189719.0;7
2019/2020;TUCUMAN;VIRGINIA;B1L;False;79.0;7
2019/2020;JUJUY;VIRGINIA;C1F;False;3270863.0;7
2019/2020;SALTA;VIRGINIA;C1F;False;3987368.0;7
2019/2020;TUCUMAN;VIRGINIA;C1F;False;4606.0;7
2019/2020;JUJUY;VIRGINIA;C1L;False;243409.0;7
2019/2020;SALTA;VIRGINIA;C1L;False;216263.0;7
2019/2020;TUCUMAN;VIRGINIA;C1L;False;1396.0;7
2019/2020;JUJUY;VIRGINIA;X1F;False;1367094.0;7
2019/2020;SALTA;VIRGINIA;X1F;False;2033637.0;7
2019/2020;TUCUMAN;VIRGINIA;X1F;False;248.0;7
2019/2020;JUJUY;VIRGINIA;X1L;False;450364.0;7
2019/2020;SALTA;VIRGINIA;X1L;False;149060.0;7
2019/2020;TUCUMAN;VIRGINIA;X1L;False;26.0;7
2019/2020;JUJUY;VIRGINIA;T2F;False;33.0;7
2019/2020;JUJUY;VIRGINIA;T2KL;False;155.0;7
2019/2020;JUJUY;VIRGINIA;T2KF;False;165.0;7
2019/2020;JUJUY;VIRGINIA;B2F;False;3124558.0;7
2019/2020;SALTA;VIRGINIA;B2F;False;3278910.0;7
2019/2020;TUCUMAN;VIRGINIA;B2F;False;10063.0;7
2019/2020;JUJUY;VIRGINIA;B2L;False;66191.0;7
2019/2020;SALTA;VIRGINIA;B2L;False;49169.0;7
2019/2020;JUJUY;VIRGINIA;B2KL;False;198033.0;7
2019/2020;SALTA;VIRGINIA;B2KL;False;73105.0;7
2019/2020;JUJUY;VIRGINIA;B2KF;False;468199.0;7
2019/2020;SALTA;VIRGINIA;B2KF;False;88860.0;7
2019/2020;JUJUY;VIRGINIA;C2F;False;1452694.0;7
2019/2020;SALTA;VIRGINIA;C2F;False;1135921.0;7
2019/2020;TUCUMAN;VIRGINIA;C2F;False;5404.0;7
2019/2020;JUJUY;VIRGINIA;C2L;False;133156.0;7
2019/2020;SALTA;VIRGINIA;C2L;False;43967.0;7
2019/2020;TUCUMAN;VIRGINIA;C2L;False;977.0;7
2019/2020;JUJUY;VIRGINIA;C2K;False;163182.0;7
